target,accession--target,query,accession--query,E-value,score,bias,E-value--best-domain,score--best-domain,bias--best-domain,exp,reg,clu,ov,env,dom,rep,inc,description
Station155_MES_ALL_assembly_NODE_4394_length_21573_cov_2.782043_11,-,phage-family-interpro-v4,-,2.2e-63,222.8,0.0,2.8e-63,222.5,0.0,1.0,1,0,0,1,1,1,1,-
Station18_DCM_ALL_assembly_NODE_360_length_30043_cov_4.474223_29,-,phage-family-interpro-v4,-,2.6e-63,222.5,1.3,3.5e-63,222.2,1.3,1.1,1,0,0,1,1,1,1,-
Station102_DCM_ALL_assembly_NODE_856_length_23208_cov_72.475230_1,-,phage-family-interpro-v4,-,4.7e-63,221.7,0.0,5.7e-63,221.4,0.0,1.1,1,0,0,1,1,1,1,-
Station155_MES_ALL_assembly_NODE_7227_length_15083_cov_3.039792_1,-,phage-family-interpro-v4,-,5.3e-63,221.5,0.0,8.2e-63,220.9,0.0,1.2,1,0,0,1,1,1,1,-
Station155_DCM_ALL_assembly_NODE_8045_length_11097_cov_12.083590_12,-,phage-family-interpro-v4,-,1.3e-62,220.2,4.4,1.7e-62,219.9,4.4,1.1,1,0,0,1,1,1,1,-
Station34_DCM_ALL_assembly_NODE_2633_length_10382_cov_4.538007_20,-,phage-family-interpro-v4,-,2e-62,219.6,7.3,2.2e-62,219.5,7.3,1.0,1,0,0,1,1,1,1,-
Station111_SUR_ALL_assembly_NODE_78_length_53911_cov_2.797219_44,-,phage-family-interpro-v4,-,2.8e-62,219.1,5.7,3.6e-62,218.8,5.7,1.0,1,0,0,1,1,1,1,-
Station194_DCM_ALL_assembly_NODE_2206_length_22601_cov_7.372217_6,-,phage-family-interpro-v4,-,1.3e-61,217.0,0.0,1.8e-61,216.5,0.0,1.1,1,0,0,1,1,1,1,-
Station155_MES_ALL_assembly_NODE_5853_length_17617_cov_2.932866_1,-,phage-family-interpro-v4,-,1.4e-61,216.8,0.0,1.9e-61,216.4,0.0,1.1,1,0,0,1,1,1,1,-
Station23_DCM_ALL_assembly_NODE_864_length_19118_cov_3.087499_26,-,phage-family-interpro-v4,-,1e-60,214.0,0.1,1.1e-60,213.8,0.1,1.0,1,0,0,1,1,1,1,-
Station155_DCM_ALL_assembly_NODE_3864_length_20192_cov_2.963897_5,-,phage-family-interpro-v4,-,3.5e-60,212.2,14.3,2e-59,209.7,14.3,2.0,1,1,0,1,1,1,1,-
Station188_DCM_ALL_assembly_NODE_4618_length_16073_cov_18.489512_6,-,phage-family-interpro-v4,-,3.7e-60,212.1,0.0,5.2e-60,211.6,0.0,1.2,1,0,0,1,1,1,1,-
Station84_SUR_COMBINED_FINAL_NODE_413_length_75074_cov_19.402245_94,-,phage-family-interpro-v4,-,5.5e-60,211.5,21.6,7.3e-48,171.4,0.2,3.6,3,1,0,3,3,2,2,-
Station193_SUR_ALL_assembly_NODE_1068_length_31201_cov_3.534483_35,-,phage-family-interpro-v4,-,2.6e-59,209.3,0.0,3.9e-59,208.8,0.0,1.1,1,0,0,1,1,1,1,-
Station206_MES_ALL_assembly_NODE_4576_length_19014_cov_5.554512_21,-,phage-family-interpro-v4,-,9.6e-59,207.4,0.1,2.1e-58,206.3,0.1,1.3,1,1,0,1,1,1,1,-
Station155_MES_ALL_assembly_NODE_3627_length_24837_cov_2.869099_21,-,phage-family-interpro-v4,-,1e-58,207.3,0.1,2.1e-55,196.4,0.1,2.1,1,1,0,1,1,1,1,-
Station206_SUR_ALL_assembly_NODE_1219_length_34498_cov_11.001132_29,-,phage-family-interpro-v4,-,1.5e-58,206.8,0.0,3.2e-58,205.7,0.0,1.3,1,1,0,1,1,1,1,-
Station102_DCM_ALL_assembly_NODE_497_length_31652_cov_23.127480_36,-,phage-family-interpro-v4,-,2.2e-58,206.2,0.0,2.7e-58,206.0,0.0,1.0,1,0,0,1,1,1,1,-
Station189_MES_ALL_assembly_NODE_637_length_53362_cov_8.863489_23,-,phage-family-interpro-v4,-,2.7e-58,205.9,0.0,1.5e-57,203.5,0.0,2.0,1,1,0,1,1,1,1,-
Station137_MES_COMBINED_FINAL_NODE_5884_length_13454_cov_2.677065_15,-,phage-family-interpro-v4,-,3.2e-58,205.7,0.6,3.8e-58,205.5,0.6,1.0,1,0,0,1,1,1,1,-
Station125_SUR_ALL_assembly_NODE_101_length_66452_cov_4.788319_12,-,phage-family-interpro-v4,-,1.8e-57,203.2,0.0,4.7e-49,175.4,0.0,2.2,1,1,1,2,2,2,2,-
Station85_MES_COMBINED_FINAL_NODE_2124_length_20258_cov_4.720636_23,-,phage-family-interpro-v4,-,2e-57,203.1,0.0,2.2e-57,202.9,0.0,1.0,1,0,0,1,1,1,1,-
Station64_MES_COMBINED_FINAL_NODE_6763_length_10330_cov_3.435426_13,-,phage-family-interpro-v4,-,2.8e-57,202.6,0.0,3.4e-57,202.3,0.0,1.0,1,0,0,1,1,1,1,-
Station72_DCM_ALL_assembly_NODE_170_length_43935_cov_3.131404_4,-,phage-family-interpro-v4,-,5.4e-57,201.7,0.0,3e-48,172.7,0.0,2.2,1,1,1,2,2,2,2,-
Station82_DCM_COMBINED_FINAL_NODE_425_length_51842_cov_63.797420_28,-,phage-family-interpro-v4,-,5.4e-57,201.7,0.1,5.4e-57,201.7,0.1,1.6,2,1,0,2,2,1,1,-
Station72_DCM_ALL_assembly_NODE_323_length_34793_cov_12.408227_1,-,phage-family-interpro-v4,-,6.3e-57,201.4,0.0,7e-57,201.3,0.0,1.0,1,0,0,1,1,1,1,-
Station78_DCM_ALL_assembly_NODE_1112_length_20641_cov_2.938016_24,-,phage-family-interpro-v4,-,8.2e-57,201.0,0.0,9.1e-57,200.9,0.0,1.0,1,0,0,1,1,1,1,-
Station201_SUR_ALL_assembly_NODE_656_length_52778_cov_23.684123_48,-,phage-family-interpro-v4,-,9.1e-57,200.9,0.0,6.2e-56,198.1,0.0,1.9,1,1,0,1,1,1,1,-
Station25_SUR_ALL_assembly_NODE_743_length_25354_cov_4.846753_29,-,phage-family-interpro-v4,-,1.7e-56,200.0,0.1,2.1e-56,199.7,0.1,1.0,1,0,0,1,1,1,1,-
Station188_DCM_ALL_assembly_NODE_668_length_51563_cov_4.580628_12,-,phage-family-interpro-v4,-,1.2e-55,197.2,0.0,6.4e-52,184.9,0.0,2.1,1,1,1,2,2,2,1,-
Station85_DCM_COMBINED_FINAL_NODE_1286_length_26215_cov_22.685283_5,-,phage-family-interpro-v4,-,2.2e-55,196.3,0.0,2.4e-55,196.2,0.0,1.0,1,0,0,1,1,1,1,-
Station163_SUR_ALL_assembly_NODE_851_length_34497_cov_241.662302_28,-,phage-family-interpro-v4,-,2.9e-55,195.9,0.0,3.3e-55,195.7,0.0,1.0,1,0,0,1,1,1,1,-
Station193_SUR_ALL_assembly_NODE_725_length_39693_cov_7.223144_27,-,phage-family-interpro-v4,-,3.5e-55,195.7,0.1,7.3e-54,191.3,0.1,2.2,1,1,0,1,1,1,1,-
Station188_DCM_ALL_assembly_NODE_784_length_47210_cov_21.674817_55,-,phage-family-interpro-v4,-,4.6e-55,195.3,0.0,6.5e-55,194.8,0.0,1.2,1,0,0,1,1,1,1,-
Station68_MES_COMBINED_FINAL_NODE_433_length_65184_cov_6.491793_36,-,phage-family-interpro-v4,-,1e-54,194.1,4.8,1.2e-54,193.8,4.8,1.0,1,0,0,1,1,1,1,-
Station41_DCM_ALL_assembly_NODE_296_length_29429_cov_21.285048_1,-,phage-family-interpro-v4,-,1.5e-54,193.6,0.0,1.7e-54,193.4,0.0,1.0,1,0,0,1,1,1,1,-
Station155_MES_ALL_assembly_NODE_4394_length_21573_cov_2.782043_12,-,phage-family-interpro-v4,-,1.9e-54,193.2,0.0,2.3e-54,192.9,0.0,1.0,1,0,0,1,1,1,1,-
Station188_SUR_ALL_assembly_NODE_830_length_52562_cov_30.295046_55,-,phage-family-interpro-v4,-,2.1e-54,193.1,0.0,3e-53,189.3,0.0,2.1,1,1,0,1,1,1,1,-
Station82_DCM_COMBINED_FINAL_NODE_4393_length_10458_cov_11.215034_1,-,phage-family-interpro-v4,-,1.1e-53,190.7,0.0,1.2e-53,190.5,0.0,1.0,1,0,0,1,1,1,1,-
Station188_DCM_ALL_assembly_NODE_586_length_55901_cov_6.783064_66,-,phage-family-interpro-v4,-,3.2e-53,189.2,0.0,1.1e-51,184.1,0.0,2.3,1,1,1,2,2,2,1,-
Station23_DCM_ALL_assembly_NODE_1841_length_12729_cov_2.235048_1,-,phage-family-interpro-v4,-,9.8e-53,187.6,0.0,1.1e-52,187.4,0.0,1.0,1,0,0,1,1,1,1,-
Station155_DCM_ALL_assembly_NODE_3769_length_20550_cov_13.713540_4,-,phage-family-interpro-v4,-,1.9e-52,186.6,14.3,1.3e-46,167.3,9.6,3.4,1,1,1,2,2,2,2,-
Station82_DCM_COMBINED_FINAL_NODE_1011_length_30868_cov_39.976146_29,-,phage-family-interpro-v4,-,2.8e-52,186.0,15.7,2.4e-46,166.4,10.9,3.5,1,1,0,2,2,2,2,-
Station23_DCM_ALL_assembly_NODE_543_length_23835_cov_4.090833_2,-,phage-family-interpro-v4,-,3.6e-52,185.7,0.2,4e-52,185.5,0.2,1.0,1,0,0,1,1,1,1,-
Station111_SUR_ALL_assembly_NODE_78_length_53911_cov_2.797219_43,-,phage-family-interpro-v4,-,8.8e-52,184.4,0.0,1e-51,184.2,0.0,1.0,1,0,0,1,1,1,1,-
Station189_DCM_ALL_assembly_NODE_5036_length_13055_cov_16.413077_5,-,phage-family-interpro-v4,-,1.1e-51,184.1,0.1,1.4e-51,183.8,0.1,1.0,1,0,0,1,1,1,1,-
Station158_MES_ALL_assembly_NODE_4796_length_17469_cov_3.241070_1,-,phage-family-interpro-v4,-,1.2e-51,184.0,0.0,1.4e-51,183.8,0.0,1.0,1,0,0,1,1,1,1,-
Station168_DCM_ALL_assembly_NODE_3822_length_23211_cov_8.487390_29,-,phage-family-interpro-v4,-,2.4e-51,183.0,14.1,2.9e-45,162.8,9.4,3.6,1,1,1,2,2,2,2,-
Station158_DCM_ALL_assembly_NODE_1796_length_35876_cov_3.632757_54,-,phage-family-interpro-v4,-,3.4e-51,182.4,0.2,3.9e-51,182.3,0.2,1.0,1,0,0,1,1,1,1,-
Station138_SUR_ALL_assembly_NODE_1207_length_11226_cov_5.473369_19,-,phage-family-interpro-v4,-,4.4e-50,178.8,3.7,6.3e-47,168.3,0.0,2.8,1,1,1,2,2,2,1,-
7151.1.61919.ACAAA_Malaspina_NODE_322_length_29556_cov_10.403677_31,-,phage-family-interpro-v4,-,4.8e-50,178.7,15.9,1.8e-44,160.2,10.5,3.4,1,1,0,2,2,2,2,-
Station38_SUR_ALL_assembly_NODE_770_length_14930_cov_2.953681_1,-,phage-family-interpro-v4,-,6.5e-50,178.2,0.0,8e-50,177.9,0.0,1.0,1,0,0,1,1,1,1,-
Station194_DCM_ALL_assembly_NODE_1764_length_26434_cov_9.996778_42,-,phage-family-interpro-v4,-,2.5e-49,176.3,12.4,6.5e-42,151.7,5.8,3.9,1,1,1,2,2,2,2,-
Station30_DCM_ALL_assembly_NODE_1797_length_12172_cov_6.210531_21,-,phage-family-interpro-v4,-,2.9e-49,176.1,0.1,3.3e-49,175.9,0.1,1.0,1,0,0,1,1,1,1,-
Station76_DCM_ALL_assembly_NODE_3120_length_10984_cov_2.516241_2,-,phage-family-interpro-v4,-,6e-49,175.0,0.0,6.6e-49,174.9,0.0,1.0,1,0,0,1,1,1,1,-
Station48_SUR_ALL_assembly_NODE_99_length_37917_cov_3.560034_2,-,phage-family-interpro-v4,-,8.8e-48,171.2,0.0,9.6e-48,171.0,0.0,1.0,1,0,0,1,1,1,1,-
Station205_SUR_ALL_assembly_NODE_384_length_56577_cov_41.849333_61,-,phage-family-interpro-v4,-,1.9e-47,170.0,0.0,2.2e-47,169.9,0.0,1.0,1,0,0,1,1,1,1,-
Station168_IZZ_ALL_assembly_NODE_11902_length_10495_cov_46.886590_1,-,phage-family-interpro-v4,-,7.2e-47,168.1,0.0,8e-47,168.0,0.0,1.0,1,0,0,1,1,1,1,-
Station39_MES_COMBINED_FINAL_NODE_3246_length_15742_cov_4.768279_8,-,phage-family-interpro-v4,-,2.3e-46,166.5,2.2,2.6e-46,166.3,2.2,1.0,1,0,0,1,1,1,1,-
Station189_DCM_ALL_assembly_NODE_6209_length_11442_cov_2.226838_1,-,phage-family-interpro-v4,-,2.7e-46,166.3,0.2,3.6e-46,165.8,0.2,1.1,1,0,0,1,1,1,1,-
Station138_DCM_ALL_assembly_NODE_579_length_17386_cov_2.718135_12,-,phage-family-interpro-v4,-,3.6e-46,165.8,12.7,1.1e-40,147.6,6.1,3.4,1,1,1,2,2,2,2,-
Station82_DCM_COMBINED_FINAL_NODE_2491_length_16427_cov_6.682629_1,-,phage-family-interpro-v4,-,4.4e-46,165.5,0.1,5.5e-46,165.2,0.1,1.0,1,0,0,1,1,1,1,-
Station48_SUR_ALL_assembly_NODE_107_length_36880_cov_74.797040_45,-,phage-family-interpro-v4,-,1.8e-45,163.5,1.0,2.1e-45,163.3,1.0,1.0,1,0,0,1,1,1,1,-
Station208_SUR_ALL_assembly_NODE_5122_length_10516_cov_6.209636_16,-,phage-family-interpro-v4,-,3.1e-45,162.7,0.3,3.4e-45,162.6,0.3,1.0,1,0,0,1,1,1,1,-
Station42_DCM_ALL_assembly_NODE_1828_length_13525_cov_10.575130_7,-,phage-family-interpro-v4,-,3.1e-45,162.7,0.2,3.5e-45,162.5,0.2,1.0,1,0,0,1,1,1,1,-
Station65_DCM_ALL_assembly_NODE_186_length_66152_cov_4.426283_57,-,phage-family-interpro-v4,-,3.4e-45,162.6,0.3,3.7e-36,132.7,0.0,2.2,2,0,0,2,2,2,2,-
Station205_SUR_ALL_assembly_NODE_384_length_56577_cov_41.849333_1,-,phage-family-interpro-v4,-,4.1e-45,162.3,0.3,4.3e-43,155.6,0.0,3.1,2,1,1,3,3,2,1,-
Station25_DCM_ALL_assembly_NODE_756_length_26169_cov_4.962625_1,-,phage-family-interpro-v4,-,5.6e-45,161.9,2.9,1.7e-40,147.0,4.7,2.9,2,1,0,2,2,2,1,-
Station137_SUR_ALL_assembly_NODE_96_length_41765_cov_3.203333_1,-,phage-family-interpro-v4,-,5.8e-45,161.8,0.9,6.4e-45,161.7,0.9,1.0,1,0,0,1,1,1,1,-
Station189_MES_ALL_assembly_NODE_365_length_67118_cov_5.593010_64,-,phage-family-interpro-v4,-,9.3e-45,161.2,4.6,1.1e-44,160.9,4.6,1.0,1,0,0,1,1,1,1,-
Station173_DCM_ALL_assembly_NODE_1830_length_41608_cov_19.225543_37,-,phage-family-interpro-v4,-,1.9e-44,160.1,4.5,8.3e-41,148.1,3.3,3.3,2,1,0,2,2,2,1,-
Station67_SUR_ALL_assembly_NODE_1534_length_17118_cov_14.903827_1,-,phage-family-interpro-v4,-,2e-44,160.1,14.9,8.2e-43,154.7,12.1,3.5,1,1,1,2,2,2,1,-
Station85_SUR_COMBINED_FINAL_NODE_681_length_41007_cov_17.064002_44,-,phage-family-interpro-v4,-,5.1e-44,158.7,1.1,6.5e-44,158.4,1.1,1.0,1,0,0,1,1,1,1,-
Station82_DCM_COMBINED_FINAL_NODE_1069_length_29676_cov_11.305121_43,-,phage-family-interpro-v4,-,8.4e-44,158.0,0.4,1.2e-43,157.5,0.4,1.2,1,0,0,1,1,1,1,-
Station209_SUR_ALL_assembly_NODE_1574_length_37244_cov_59.172847_27,-,phage-family-interpro-v4,-,8.9e-44,157.9,12.6,1.3e-38,140.8,7.3,3.8,1,1,1,2,2,2,2,-
Station123_MXL_ALL_assembly_NODE_64_length_66046_cov_11.753300_17,-,phage-family-interpro-v4,-,1.2e-43,157.4,0.6,4e-41,149.1,0.3,2.9,2,1,0,2,2,2,1,-
Station72_DCM_ALL_assembly_NODE_1057_length_17561_cov_3.088027_24,-,phage-family-interpro-v4,-,1.5e-43,157.2,0.0,1.7e-43,157.0,0.0,1.0,1,0,0,1,1,1,1,-
Station155_MES_ALL_assembly_NODE_3487_length_25577_cov_6.541219_18,-,phage-family-interpro-v4,-,2.8e-43,156.2,11.4,6.8e-38,138.4,5.1,4.0,1,1,1,2,2,2,2,-
Station188_SUR_ALL_assembly_NODE_524_length_74532_cov_13.742994_60,-,phage-family-interpro-v4,-,3.9e-43,155.8,0.0,4.5e-32,119.2,0.0,2.9,2,1,0,2,2,2,2,-
Station210_MES_ALL_assembly_NODE_585_length_68923_cov_4.202344_64,-,phage-family-interpro-v4,-,6.1e-43,155.1,15.6,5.5e-38,138.7,9.0,3.9,1,1,1,2,2,2,2,-
Station102_DCM_ALL_assembly_NODE_876_length_22791_cov_3.571956_28,-,phage-family-interpro-v4,-,6.1e-43,155.1,0.1,7.2e-43,154.9,0.1,1.0,1,0,0,1,1,1,1,-
Station138_DCM_ALL_assembly_NODE_181_length_31147_cov_4.019072_10,-,phage-family-interpro-v4,-,6.7e-43,155.0,0.8,4.6e-41,148.9,0.8,2.4,1,1,0,1,1,1,1,-
Station206_MES_ALL_assembly_NODE_2034_length_34526_cov_11.598532_9,-,phage-family-interpro-v4,-,7.7e-43,154.8,20.4,2.7e-38,139.8,9.2,4.0,2,1,1,3,3,2,2,-
Station82_SUR_COMBINED_FINAL_NODE_3362_length_12622_cov_3.364765_6,-,phage-family-interpro-v4,-,1.2e-42,154.1,2.9,5.7e-41,148.6,3.0,2.4,1,1,0,1,1,1,1,-
Station191_SUR_ALL_assembly_NODE_1695_length_18947_cov_3.203419_35,-,phage-family-interpro-v4,-,3e-42,152.8,10.4,1.3e-38,140.8,4.8,3.6,1,1,1,2,2,2,2,-
Station194_DCM_ALL_assembly_NODE_3039_length_18208_cov_6.794745_33,-,phage-family-interpro-v4,-,3e-42,152.8,10.4,1.3e-38,140.8,4.8,3.6,1,1,1,2,2,2,2,-
Station189_DCM_ALL_assembly_NODE_949_length_34231_cov_5.840356_14,-,phage-family-interpro-v4,-,6.7e-42,151.7,7.2,3.8e-40,145.9,7.2,2.1,1,1,0,1,1,1,1,-
Station206_SUR_ALL_assembly_NODE_5413_length_12518_cov_75.457996_1,-,phage-family-interpro-v4,-,7.6e-42,151.5,4.4,8.4e-42,151.4,4.4,1.0,1,0,0,1,1,1,1,-
Station155_MES_ALL_assembly_NODE_7948_length_14042_cov_4.889254_9,-,phage-family-interpro-v4,-,1.1e-41,151.0,17.9,2.8e-38,139.7,10.9,3.8,1,1,1,2,2,2,1,-
Station109_DCM_ALL_assembly_NODE_25_length_63420_cov_10.745254_2,-,phage-family-interpro-v4,-,1.3e-41,150.7,7.3,7.9e-41,148.1,3.1,2.8,1,1,1,2,2,2,1,-
Station188_DCM_ALL_assembly_NODE_5979_length_13426_cov_3.400419_4,-,phage-family-interpro-v4,-,2.2e-41,150.0,5.5,2e-39,143.5,5.5,2.1,1,1,0,1,1,1,1,-
Station175_SUR_ALL_assembly_NODE_512_length_86116_cov_4.545845_42,-,phage-family-interpro-v4,-,3.1e-41,149.5,0.3,1.4e-40,147.3,0.3,1.8,1,1,0,1,1,1,1,-
Station67_SUR_ALL_assembly_NODE_1655_length_16388_cov_14.077267_1,-,phage-family-interpro-v4,-,8.9e-41,148.0,0.0,1.7e-35,130.5,0.0,2.5,2,1,0,2,2,2,2,-
Station65_DCM_ALL_assembly_NODE_1600_length_16137_cov_5.406541_1,-,phage-family-interpro-v4,-,1.2e-40,147.5,0.4,1.4e-40,147.3,0.4,1.0,1,0,0,1,1,1,1,-
Station25_SUR_ALL_assembly_NODE_1806_length_14686_cov_3.767138_1,-,phage-family-interpro-v4,-,1.3e-40,147.5,0.5,1.5e-40,147.2,0.5,1.0,1,0,0,1,1,1,1,-
Station173_DCM_ALL_assembly_NODE_7942_length_14020_cov_6.052417_4,-,phage-family-interpro-v4,-,1.3e-40,147.4,0.1,1.7e-40,147.1,0.1,1.0,1,0,0,1,1,1,1,-
Station102_DCM_ALL_assembly_NODE_2060_length_12744_cov_4.258649_5,-,phage-family-interpro-v4,-,1.4e-40,147.3,0.1,1.7e-40,147.0,0.1,1.0,1,0,0,1,1,1,1,-
Station37_MES_COMBINED_FINAL_NODE_3182_length_14210_cov_6.842176_8,-,phage-family-interpro-v4,-,1.7e-40,147.0,1.9,1.1e-39,144.4,0.9,2.4,1,1,1,2,2,1,1,-
Station46_SUR_ALL_assembly_NODE_258_length_45411_cov_8.933724_1,-,phage-family-interpro-v4,-,4.3e-40,145.7,0.0,5e-40,145.5,0.0,1.0,1,0,0,1,1,1,1,-
Station125_MXL_ALL_assembly_NODE_3011_length_10117_cov_2.883920_6,-,phage-family-interpro-v4,-,6.4e-40,145.1,0.7,7.7e-40,144.9,0.7,1.0,1,0,0,1,1,1,1,-
Station123_MXL_ALL_assembly_NODE_3157_length_11472_cov_6.475694_1,-,phage-family-interpro-v4,-,1.6e-39,143.8,0.2,1.7e-39,143.7,0.2,1.0,1,0,0,1,1,1,1,-
Station18_DCM_ALL_assembly_NODE_209_length_37673_cov_3.136052_55,-,phage-family-interpro-v4,-,2.1e-39,143.4,0.0,5.4e-38,138.8,0.0,2.8,2,1,0,2,2,1,1,-
Station111_MES_COMBINED_FINAL_NODE_415_length_72554_cov_6.108470_20,-,phage-family-interpro-v4,-,6.9e-39,141.7,0.2,9.3e-29,108.2,0.1,3.1,2,1,0,2,2,2,2,-
Station155_DCM_ALL_assembly_NODE_661_length_65386_cov_6.381947_20,-,phage-family-interpro-v4,-,3.2e-38,139.5,0.0,7.8e-31,115.1,0.0,2.2,2,0,0,2,2,2,2,-
Station58_DCM_ALL_assembly_NODE_33_length_61198_cov_4.939797_9,-,phage-family-interpro-v4,-,1.2e-37,137.6,10.3,7.9e-35,128.3,5.3,2.3,1,1,1,2,2,2,2,-
Station194_DCM_ALL_assembly_NODE_2616_length_20097_cov_3.564265_25,-,phage-family-interpro-v4,-,1.1e-36,134.4,14.1,2.5e-32,120.0,6.9,3.9,1,1,1,2,2,2,2,-
Station201_SUR_ALL_assembly_NODE_660_length_52543_cov_3.955952_25,-,phage-family-interpro-v4,-,1.2e-36,134.3,0.0,1.4e-36,134.0,0.0,1.0,1,0,0,1,1,1,1,-
Station155_MES_ALL_assembly_NODE_4967_length_19836_cov_3.678024_1,-,phage-family-interpro-v4,-,1.3e-36,134.2,12.0,4.1e-30,112.7,7.1,4.0,1,1,1,2,2,2,2,-
7035.1.59396.CACAC_Malaspina_NODE_466_length_20369_cov_4.114824_25,-,phage-family-interpro-v4,-,1.5e-36,134.0,0.0,1.7e-36,133.8,0.0,1.0,1,0,0,1,1,1,1,-
Station189_DCM_ALL_assembly_NODE_2710_length_19147_cov_42.314844_16,-,phage-family-interpro-v4,-,2.2e-36,133.4,0.5,2.5e-36,133.2,0.5,1.0,1,0,0,1,1,1,1,-
Station201_SUR_ALL_assembly_NODE_2294_length_23753_cov_9.166850_24,-,phage-family-interpro-v4,-,3.9e-36,132.6,1.8,2.2e-25,97.0,0.0,3.0,2,1,0,2,2,2,2,-
Station137_SUR_ALL_assembly_NODE_118_length_37421_cov_4.857303_23,-,phage-family-interpro-v4,-,6.4e-36,131.9,0.0,6e-34,125.4,0.0,2.3,1,1,0,1,1,1,1,-
Station78_DCM_ALL_assembly_NODE_1112_length_20641_cov_2.938016_23,-,phage-family-interpro-v4,-,8.6e-36,131.5,0.0,1.1e-35,131.1,0.0,1.0,1,0,0,1,1,1,1,-
Station25_DCM_ALL_assembly_NODE_1573_length_16196_cov_6.461558_1,-,phage-family-interpro-v4,-,9.3e-36,131.4,0.2,1.1e-35,131.1,0.2,1.0,1,0,0,1,1,1,1,-
Station78_DCM_ALL_assembly_NODE_945_length_22604_cov_20.770943_11,-,phage-family-interpro-v4,-,1e-35,131.2,0.0,5.6e-28,105.6,0.0,2.4,2,1,0,2,2,2,2,-
Station39_MES_COMBINED_FINAL_NODE_365_length_72272_cov_54.498456_26,-,phage-family-interpro-v4,-,1.8e-35,130.4,0.8,1.4e-26,101.0,0.4,3.0,2,1,0,2,2,2,2,-
Station173_DCM_ALL_assembly_NODE_4216_length_22561_cov_4.603084_21,-,phage-family-interpro-v4,-,1.8e-35,130.4,14.1,1.2e-30,114.4,7.3,3.9,1,1,1,2,2,2,2,-
Station188_DCM_ALL_assembly_NODE_3274_length_20188_cov_4.870809_24,-,phage-family-interpro-v4,-,2e-35,130.3,0.0,5.4e-28,105.7,0.0,2.9,2,1,0,2,2,2,2,-
Station23_DCM_ALL_assembly_NODE_1210_length_16022_cov_8.543684_11,-,phage-family-interpro-v4,-,3e-35,129.7,0.1,3.5e-35,129.4,0.1,1.0,1,0,0,1,1,1,1,-
Station201_DCM_ALL_assembly_NODE_1568_length_29253_cov_25.721967_3,-,phage-family-interpro-v4,-,7.2e-35,128.4,4.0,3.8e-32,119.4,4.0,2.9,1,1,0,1,1,1,1,-
Station168_SUR_ALL_assembly_NODE_1646_length_40825_cov_28.086166_31,-,phage-family-interpro-v4,-,7.3e-35,128.4,0.8,8.4e-35,128.2,0.8,1.0,1,0,0,1,1,1,1,-
Station23_DCM_ALL_assembly_NODE_64_length_50434_cov_4.851724_35,-,phage-family-interpro-v4,-,8.5e-35,128.2,0.0,7.1e-27,102.0,0.0,2.8,2,1,1,3,3,2,2,-
Station18_DCM_ALL_assembly_NODE_209_length_37673_cov_3.136052_56,-,phage-family-interpro-v4,-,1.2e-34,127.7,0.4,1.4e-34,127.5,0.4,1.0,1,0,0,1,1,1,1,-
Station196_SUR_ALL_assembly_NODE_3298_length_15357_cov_3.549863_20,-,phage-family-interpro-v4,-,3e-34,126.4,0.0,3.6e-34,126.1,0.0,1.0,1,0,0,1,1,1,1,-
Station58_DCM_ALL_assembly_NODE_879_length_17785_cov_5.013424_10,-,phage-family-interpro-v4,-,3e-34,126.3,0.0,4.3e-33,122.5,0.0,2.5,1,1,1,2,2,1,1,-
Station201_MES_ALL_assembly_NODE_4734_length_13105_cov_2.918161_21,-,phage-family-interpro-v4,-,3.1e-34,126.3,0.0,3.4e-34,126.2,0.0,1.0,1,0,0,1,1,1,1,-
Station158_DCM_ALL_assembly_NODE_1796_length_35876_cov_3.632757_53,-,phage-family-interpro-v4,-,3.7e-34,126.0,0.0,2.3e-32,120.1,0.0,3.1,1,1,0,1,1,1,1,-
Station205_SUR_ALL_assembly_NODE_2516_length_17054_cov_93.292135_1,-,phage-family-interpro-v4,-,4e-34,126.0,0.0,1.1e-31,117.9,0.0,2.6,2,1,0,2,2,1,1,-
Station36_DCM_ALL_assembly_NODE_922_length_13677_cov_2.944795_19,-,phage-family-interpro-v4,-,4.5e-34,125.8,0.1,4.7e-34,125.7,0.1,1.0,1,0,0,1,1,1,1,-
Station180_SUR_ALL_assembly_NODE_7060_length_16907_cov_2.687337_1,-,phage-family-interpro-v4,-,1.9e-33,123.7,0.0,2.1e-33,123.5,0.0,1.0,1,0,0,1,1,1,1,-
Station76_SUR_ALL_assembly_NODE_832_length_25547_cov_13.833359_1,-,phage-family-interpro-v4,-,2.5e-33,123.3,4.1,4e-33,122.6,4.1,1.3,1,1,0,1,1,1,1,-
Station45_SUR_ALL_assembly_NODE_81_length_60210_cov_4.004322_66,-,phage-family-interpro-v4,-,2.9e-33,123.1,0.0,6.9e-32,118.5,0.0,2.1,1,1,0,1,1,1,1,-
Station123_SUR_ALL_assembly_NODE_66_length_67585_cov_46.138087_60,-,phage-family-interpro-v4,-,3e-33,123.0,0.0,6e-32,118.7,0.0,2.6,1,1,0,1,1,1,1,-
Station163_SUR_ALL_assembly_NODE_851_length_34497_cov_241.662302_29,-,phage-family-interpro-v4,-,5.3e-33,122.2,0.1,6.4e-33,122.0,0.1,1.0,1,0,0,1,1,1,1,-
