,ID,desc,cosine
2376,DAV69467.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.1527700424194336
1606,DAV56392.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15278363227844238
4979,DAW00778.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.152846097946167
4394,DAV92996.1 ,MAG TPA: L-seryl-tRNA(Sec) kinase [Bacteriophage sp.],0.15286660194396973
3153,DAV73961.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15291112661361694
1799,DAV59009.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15292829275131226
2137,DAV66342.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.1529453992843628
4368,DAV92903.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.1529586911201477
1210,DAV45814.1 ,MAG TPA: 4Fe-4S binding domain protein [Bacteriophage sp.],0.15298575162887573
4381,DAV92916.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15301638841629028
293,DAV35442.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.1530987024307251
3677,DAV80961.1 ,"MAG TPA: hypothetical protein, partial [Bacteriophage sp.]",0.15312635898590088
2998,DAV73744.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15313255786895752
1695,DAV56481.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15318834781646729
2041,DAV65631.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15325242280960083
4798,DAV98817.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.1532725691795349
60,DAV29281.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15329277515411377
3123,DAV73931.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15330559015274048
395,DAV36202.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15337437391281128
3051,DAV73859.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15339910984039307
261,DAV35410.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15343278646469116
3881,DAV84002.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.1534562110900879
4581,DAV97098.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15346837043762207
2812,DAV73558.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15347349643707275
4645,DAV97274.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15348470211029053
354,DAV35564.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15349525213241577
3105,DAV73913.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.153509259223938
3850,DAV83455.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15351533889770508
1781,DAV58991.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.1535353660583496
3399,DAV77879.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15359151363372803
2980,DAV73726.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15359163284301758
528,DAV37479.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15361076593399048
2953,DAV73699.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15362650156021118
524,DAV37475.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15370649099349976
2132,DAV66337.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15371400117874146
3240,DAV74048.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.1537417769432068
4399,DAV93001.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15384572744369507
1128,DAV42971.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15387439727783203
1657,DAV56443.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.1538766622543335
2922,DAV73668.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15390831232070923
2327,DAV69418.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15392595529556274
3187,DAV73995.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15394294261932373
355,DAV35565.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15397435426712036
134,DAV33604.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.1540583372116089
4179,DAV89703.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15408223867416382
3838,DAV83443.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15414756536483765
3470,DAV77950.1 ,MAG TPA: DNA polymerase family B [Bacteriophage sp.],0.15415775775909424
135,DAV33605.1 ,MAG TPA: DNA polymerase family B [Bacteriophage sp.],0.15415775775909424
3132,DAV73940.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15423095226287842
2797,DAV73543.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15423154830932617
960,DAV41780.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.1542530059814453
1920,DAV64189.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15425580739974976
3461,DAV77941.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.1543908715248108
3839,DAV83444.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15440356731414795
1467,DAV51716.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15441256761550903
1336,DAV49645.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15467488765716553
4939,DAW00738.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15467512607574463
1277,DAV49586.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15468281507492065
1359,DAV51042.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.1547510027885437
3516,DAV79623.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.1547868847846985
3517,DAV79624.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15483170747756958
2593,DAV73339.1 ,MAG TPA: PqqA family [Bacteriophage sp.],0.15488481521606445
3997,DAV84928.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15491801500320435
222,DAV35371.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15492141246795654
4233,DAV90192.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15498900413513184
2006,DAV64847.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15502768754959106
2153,DAV66358.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15505433082580566
3210,DAV74018.1 ,"MAG TPA: hypothetical protein, partial [Bacteriophage sp.]",0.15517151355743408
3499,DAV77979.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15523529052734375
1493,DAV51742.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15524500608444214
4874,DAV99704.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15529602766036987
248,DAV35397.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15531176328659058
2711,DAV73457.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15533828735351562
4373,DAV92908.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15535950660705566
269,DAV35418.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15536445379257202
2597,DAV73343.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15537118911743164
1898,DAV64167.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.155376136302948
1588,DAV56374.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15541309118270874
2697,DAV73443.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15542131662368774
2468,DAV71201.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.1554274559020996
2488,DAV71221.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.1554274559020996
3197,DAV74005.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15544182062149048
3883,DAV84004.1 ,MAG TPA: putative cytoplasmic protein [Bacteriophage sp.],0.1554540991783142
3555,DAV79662.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15545934438705444
3082,DAV73890.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15546810626983643
1798,DAV59008.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15547728538513184
3062,DAV73870.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15548169612884521
2771,DAV73517.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15549170970916748
4647,DAV97276.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15549594163894653
2274,DAV68620.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.155504047870636
996,DAV41816.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15550577640533447
3236,DAV74044.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15552812814712524
4614,DAV97243.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15554147958755493
3472,DAV77952.1 ,MAG TPA: outer-membrane protein [Bacteriophage sp.],0.15554213523864746
366,DAV35576.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15554428100585938
1230,DAV45834.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15556025505065918
4128,DAV89412.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.1555909514427185
3266,DAV74074.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15561312437057495
4509,DAV94322.1 ,"MAG TPA: NS2 peptide, GBVB, VIRAL PROTEIN [Bacteriophage sp.]",0.15563398599624634
163,DAV33633.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15564876794815063
627,DAV37773.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15565526485443115
2004,DAV64845.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15569573640823364
4560,DAV95059.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15572702884674072
3729,DAV82279.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15576034784317017
592,DAV37738.1 ,MAG TPA: protein of unknown function (DUF4111) [Bacteriophage sp.],0.15577936172485352
4977,DAW00776.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15580445528030396
1390,DAV51164.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15581786632537842
1612,DAV56398.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15585893392562866
4944,DAW00743.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.1559712290763855
2042,DAV65632.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15599334239959717
630,DAV37776.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15604978799819946
3093,DAV73901.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15606898069381714
2594,DAV73340.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15608978271484375
3229,DAV74037.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.1561247706413269
3789,DAV83394.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15613675117492676
2996,DAV73742.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.1561545729637146
604,DAV37750.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.156177818775177
3976,DAV84907.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15618062019348145
3401,DAV77881.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15619200468063354
832,DAV41029.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15619200468063354
2715,DAV73461.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15623188018798828
59,DAV29280.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.1562643051147461
4978,DAW00777.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15627312660217285
3730,DAV82280.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15629088878631592
4541,DAV95040.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15629583597183228
4108,DAV87441.1 ,MAG TPA: protein of unknown function (DUF5091) [Bacteriophage sp.],0.15633660554885864
1810,DAV59020.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15638786554336548
606,DAV37752.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.1564006805419922
2347,DAV69438.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15644598007202148
2435,DAV71168.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15648168325424194
273,DAV35422.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15652889013290405
1688,DAV56474.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.156654953956604
2363,DAV69454.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15669232606887817
3910,DAV84331.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15672218799591064
2892,DAV73638.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15673035383224487
526,DAV37477.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15673935413360596
4064,DAV85303.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15675115585327148
3429,DAV77909.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15681332349777222
3786,DAV83391.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.156813383102417
2135,DAV66340.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15686053037643433
164,DAV33634.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15688413381576538
1178,DAV45242.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15691155195236206
2467,DAV71200.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15700221061706543
2489,DAV71222.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15700221061706543
3299,DAV74135.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.1570197343826294
3785,DAV83390.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15704083442687988
276,DAV35425.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15716904401779175
4893,DAV99723.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15721642971038818
1680,DAV56466.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.157284677028656
272,DAV35421.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.1572871208190918
1261,DAV49570.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15730136632919312
3172,DAV73980.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.1573117971420288
3263,DAV74071.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15731936693191528
1491,DAV51740.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15738528966903687
3117,DAV73925.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15741503238677979
2621,DAV73367.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.1574922800064087
4044,DAV85283.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.1575237512588501
2487,DAV71220.1 ,MAG TPA: Thioredoxin-like domain [Bacteriophage sp.],0.1575307846069336
2469,DAV71202.1 ,MAG TPA: Thioredoxin-like domain [Bacteriophage sp.],0.1575307846069336
4101,DAV87434.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15756464004516602
2596,DAV73342.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15758633613586426
3260,DAV74068.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15767884254455566
4360,DAV92895.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.1577233076095581
3366,DAV77846.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.1577967405319214
259,DAV35408.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15780973434448242
266,DAV35415.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15781235694885254
4770,DAV98789.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15782684087753296
2766,DAV73512.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15783768892288208
3188,DAV73996.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.1578654646873474
2914,DAV73660.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15789926052093506
2804,DAV73550.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.1579439640045166
249,DAV35398.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.1579471230506897
3279,DAV74087.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15800869464874268
2237,DAV68583.1 ,"MAG TPA: hypothetical protein, partial [Bacteriophage sp.]",0.1580532193183899
529,DAV37480.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15806764364242554
1505,DAV51754.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15807032585144043
69,DAV29290.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15812110900878906
2779,DAV73525.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15816348791122437
3444,DAV77924.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15816891193389893
3857,DAV83462.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15816962718963623
268,DAV35417.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.1582130789756775
1135,DAV42978.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.1582159399986267
1681,DAV56467.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.1582661271095276
3250,DAV74058.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15827500820159912
2612,DAV73358.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15827995538711548
1291,DAV49600.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15835684537887573
3382,DAV77862.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15836423635482788
1790,DAV59000.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15841048955917358
581,DAV37727.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15841108560562134
2690,DAV73436.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.1584254503250122
3379,DAV77859.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15847212076187134
4838,DAV99517.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.1584760546684265
2261,DAV68607.1 ,"MAG TPA: Malignant T-cell-amplified sequence 1, Density-regulated initiation, Ribosome, TRANSLATION [Bacteriophage sp.]",0.15848451852798462
2606,DAV73352.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.1584845781326294
2326,DAV69417.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15848922729492188
2323,DAV69414.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15849244594573975
588,DAV37734.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.1585339903831482
467,DAV36596.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15854418277740479
2983,DAV73729.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15860241651535034
2789,DAV73535.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15863299369812012
559,DAV37705.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15870457887649536
4431,DAV93033.1 ,MAG TPA: FMN-dependent NADH-azoreductase [Bacteriophage sp.],0.158757746219635
737,DAV39588.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15876001119613647
2946,DAV73692.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15876322984695435
391,DAV36198.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15876829624176025
3601,DAV80538.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15880459547042847
3428,DAV77908.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15881752967834473
4284,DAV91406.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.1588335633277893
4818,DAV98837.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15884184837341309
2630,DAV73376.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.1588706374168396
2805,DAV73551.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.1588861346244812
2700,DAV73446.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.1588878631591797
4508,DAV94321.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15891927480697632
745,DAV39596.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.1589285135269165
995,DAV41815.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15894532203674316
3364,DAV77844.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.1589619517326355
881,DAV41701.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.1590673327445984
4956,DAW00755.1 ,MAG TPA: Cytokine-induced anti-apoptosis inhibitor 1 [Bacteriophage sp.],0.15911263227462769
3607,DAV80544.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15915632247924805
2659,DAV73405.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.1592181921005249
1264,DAV49573.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15928083658218384
3125,DAV73933.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15930700302124023
590,DAV37736.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15931636095046997
4804,DAV98823.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15931999683380127
819,DAV39902.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15935885906219482
1213,DAV45817.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.1593797206878662
537,DAV37488.1 ,"MAG TPA: hypothetical protein, partial [Bacteriophage sp.]",0.15943437814712524
2478,DAV71211.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.159487783908844
2956,DAV73702.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15951526165008545
4408,DAV93010.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15953218936920166
2698,DAV73444.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15953755378723145
1337,DAV49646.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.1596127152442932
1340,DAV49649.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15966016054153442
4902,DAV99732.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15973198413848877
466,DAV36595.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.1597333550453186
625,DAV37771.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15978282690048218
243,DAV35392.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15982800722122192
1527,DAV53223.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15987926721572876
3559,DAV79666.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15992802381515503
3140,DAV73948.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15997564792633057
2688,DAV73434.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15999680757522583
4417,DAV93019.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.16004890203475952
780,DAV39804.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.16010069847106934
4511,DAV94324.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.16011029481887817
1982,DAV64823.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.16012811660766602
1704,DAV56490.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.16027182340621948
552,DAV37698.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.1603003740310669
2416,DAV71149.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.16030198335647583
2456,DAV71189.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.16030198335647583
4255,DAV91377.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.16044390201568604
2138,DAV66343.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.16049546003341675
2330,DAV69421.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.16053003072738647
4259,DAV91381.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.16054672002792358
3184,DAV73992.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.16057932376861572
2446,DAV71179.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.16065990924835205
2426,DAV71159.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.16065990924835205
2565,DAV73311.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.16072064638137817
3370,DAV77850.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.16073739528656006
3268,DAV74076.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.16076314449310303
392,DAV36199.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.16086584329605103
1341,DAV49650.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.16092169284820557
220,DAV35369.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.16101467609405518
3253,DAV74061.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.16101723909378052
984,DAV41804.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.16105324029922485
1360,DAV51043.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.16115278005599976
626,DAV37772.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.16117602586746216
262,DAV35411.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.16118735074996948
4418,DAV93020.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.16120195388793945
4256,DAV91378.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.1612147092819214
2972,DAV73718.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.16121762990951538
374,DAV35584.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.16130191087722778
3441,DAV77921.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.16132909059524536
2706,DAV73452.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.16133612394332886
1328,DAV49637.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.16143029928207397
3186,DAV73994.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.16146910190582275
1329,DAV49638.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.16150063276290894
2843,DAV73589.1 ,MAG TPA: Frog antimicrobial peptide [Bacteriophage sp.],0.16150271892547607
410,DAV36217.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.16153371334075928
4903,DAV99733.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.16158175468444824
2762,DAV73508.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.16158312559127808
1048,DAV41868.1 ,MAG TPA: epsin-1 protein complex protein [Bacteriophage sp.],0.16166800260543823
1325,DAV49634.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.16167116165161133
3532,DAV79639.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.16177380084991455
1479,DAV51728.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.16194939613342285
3973,DAV84904.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.1619676947593689
4414,DAV93016.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.1619829535484314
1674,DAV56460.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.16198939085006714
3804,DAV83409.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.16199088096618652
2604,DAV73350.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.16199743747711182
