,ID,desc,cosine,euclidean
794,DAV39818.1 ,MAG TPA: restriction alleviation protein [Bacteriophage sp.],0.15155524015426636,5.572958946228027
2131,DAV66336.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.1482028365135193,5.573012828826904
4886,DAV99716.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15161967277526855,5.57326602935791
4560,DAV95059.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15572702884674072,5.573379039764404
733,DAV39584.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.14441025257110596,5.574437618255615
1681,DAV56467.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.1582661271095276,5.5746002197265625
2590,DAV73336.1 ,MAG TPA: PGRP recognition protein [Bacteriophage sp.],0.14196550846099854,5.5746307373046875
354,DAV35564.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15349525213241577,5.5752081871032715
59,DAV29280.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.1562643051147461,5.576773166656494
3065,DAV73873.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.14274942874908447,5.5768280029296875
2726,DAV73472.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.1453840136528015,5.576895713806152
3373,DAV77853.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.16518497467041016,5.577320575714111
2829,DAV73575.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.14515948295593262,5.577901363372803
2851,DAV73597.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.1472354531288147,5.577927112579346
3265,DAV74073.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.14577233791351318,5.578259468078613
1277,DAV49586.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15468281507492065,5.578279495239258
4295,DAV92251.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.14993703365325928,5.5786027908325195
4656,DAV98084.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.1471540331840515,5.5787458419799805
2274,DAV68620.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.155504047870636,5.5787858963012695
1128,DAV42971.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15387439727783203,5.579520225524902
3089,DAV73897.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.1507677435874939,5.580748081207275
3499,DAV77979.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15523529052734375,5.580863952636719
2564,DAV73310.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.14991486072540283,5.581106662750244
622,DAV37768.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.16643953323364258,5.5815324783325195
2261,DAV68607.1 ,"MAG TPA: Malignant T-cell-amplified sequence 1, Density-regulated initiation, Ribosome, TRANSLATION [Bacteriophage sp.]",0.15848451852798462,5.581577777862549
3791,DAV83396.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.14680957794189453,5.581697940826416
2758,DAV73504.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.14962780475616455,5.5818657875061035
605,DAV37751.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.1464495062828064,5.582141399383545
3430,DAV77910.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.14263713359832764,5.582940101623535
2492,DAV71225.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15238207578659058,5.583027362823486
2464,DAV71197.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15238207578659058,5.583027362823486
2367,DAV69458.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.14537036418914795,5.583189010620117
1286,DAV49595.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.14854413270950317,5.584120750427246
4127,DAV89411.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.1496945023536682,5.5841240882873535
3883,DAV84004.1 ,MAG TPA: putative cytoplasmic protein [Bacteriophage sp.],0.1554540991783142,5.5844292640686035
2182,DAV66797.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.1458919644355774,5.584436416625977
4045,DAV85284.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15244662761688232,5.584653377532959
4699,DAV98718.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15009230375289917,5.58521032333374
1589,DAV56375.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.14473426342010498,5.5852556228637695
1458,DAV51232.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.16230112314224243,5.58622932434082
600,DAV37746.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.14743340015411377,5.586792469024658
4414,DAV93016.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.1619829535484314,5.587229251861572
2571,DAV73317.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.14367878437042236,5.5872321128845215
3375,DAV77855.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.1474246382713318,5.588290691375732
395,DAV36202.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15337437391281128,5.590253829956055
591,DAV37737.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.14810365438461304,5.590934753417969
460,DAV36589.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.1484580636024475,5.591203212738037
4128,DAV89412.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.1555909514427185,5.591511249542236
982,DAV41802.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.14515680074691772,5.592560768127441
4132,DAV89416.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.1493602991104126,5.592566967010498
4545,DAV95044.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.14693820476531982,5.592905044555664
1900,DAV64169.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.14987194538116455,5.593888282775879
4896,DAV99726.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.1460931897163391,5.594542980194092
4902,DAV99732.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15973198413848877,5.5945940017700195
1695,DAV56481.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15318834781646729,5.595058917999268
3374,DAV77854.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15115219354629517,5.595190525054932
1873,DAV62046.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.14518803358078003,5.5974602699279785
3402,DAV77882.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15083414316177368,5.5975260734558105
1483,DAV51732.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.1846192479133606,5.5998005867004395
4406,DAV93008.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.1513546109199524,5.6003336906433105
248,DAV35397.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15531176328659058,5.600585460662842
2257,DAV68603.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.1502106785774231,5.601813793182373
2162,DAV66367.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.14603525400161743,5.6022844314575195
2946,DAV73692.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15876322984695435,5.603022575378418
4282,DAV91404.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.14806413650512695,5.60309362411499
1037,DAV41857.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.17241042852401733,5.603833198547363
2478,DAV71211.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.159487783908844,5.603930473327637
2582,DAV73328.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.14538097381591797,5.6053948402404785
554,DAV37700.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.1623881459236145,5.606154441833496
4345,DAV92880.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15194731950759888,5.606595516204834
3171,DAV73979.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.14764422178268433,5.606714725494385
881,DAV41701.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.1590673327445984,5.6074442863464355
4893,DAV99723.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15721642971038818,5.607464790344238
1337,DAV49646.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.1596127152442932,5.607563018798828
2715,DAV73461.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15623188018798828,5.607687950134277
2760,DAV73506.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.17951810359954834,5.607879638671875
2727,DAV73473.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.1522202491760254,5.608260631561279
3257,DAV74065.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.14824038743972778,5.6097412109375
4798,DAV98817.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.1532725691795349,5.610359191894531
4534,DAV95033.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.14946448802947998,5.611673831939697
1366,DAV51049.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.16271871328353882,5.612093925476074
961,DAV41781.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.17236119508743286,5.612727642059326
3839,DAV83444.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15440356731414795,5.613252639770508
4381,DAV92916.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15301638841629028,5.613542556762695
134,DAV33604.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.1540583372116089,5.614613056182861
4409,DAV93011.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.1499599814414978,5.614786624908447
396,DAV36203.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.1519603133201599,5.614811897277832
3676,DAV80960.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.14806640148162842,5.615382194519043
4874,DAV99704.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15529602766036987,5.616388320922852
1283,DAV49592.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.14848649501800537,5.616443157196045
3394,DAV77874.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.1483668088912964,5.617162704467773
1659,DAV56445.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.14635765552520752,5.61732816696167
2041,DAV65631.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15325242280960083,5.617333889007568
3240,DAV74048.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.1537417769432068,5.618235111236572
3203,DAV74011.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.14963299036026,5.618335247039795
3730,DAV82280.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15629088878631592,5.619014263153076
2953,DAV73699.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15362650156021118,5.6194586753845215
3093,DAV73901.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15606898069381714,5.619736671447754
2771,DAV73517.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15549170970916748,5.620865345001221
2697,DAV73443.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15542131662368774,5.622203826904297
293,DAV35442.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.1530987024307251,5.6227874755859375
627,DAV37773.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15565526485443115,5.625908374786377
4421,DAV93023.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.14803582429885864,5.62675142288208
524,DAV37475.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15370649099349976,5.62697696685791
3131,DAV73939.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.18844282627105713,5.627338886260986
1264,DAV49573.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15928083658218384,5.627408504486084
2797,DAV73543.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15423154830932617,5.627490520477295
4617,DAV97246.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.1525791883468628,5.627751350402832
2422,DAV71155.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.17455554008483887,5.628597259521484
2450,DAV71183.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.17455554008483887,5.628597259521484
1657,DAV56443.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.1538766622543335,5.628663539886475
4179,DAV89703.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15408223867416382,5.629652500152588
4315,DAV92271.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15232867002487183,5.630312442779541
4101,DAV87434.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15756464004516602,5.630877494812012
3621,DAV80558.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15217441320419312,5.6309590339660645
1612,DAV56398.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15585893392562866,5.631631851196289
4245,DAV90204.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15194034576416016,5.631687641143799
3461,DAV77941.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.1543908715248108,5.6326775550842285
4064,DAV85303.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15675115585327148,5.634625434875488
3105,DAV73913.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.153509259223938,5.6351213455200195
2685,DAV73431.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.1696995496749878,5.635168552398682
1606,DAV56392.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15278363227844238,5.63569974899292
1799,DAV59009.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15292829275131226,5.636019229888916
3051,DAV73859.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15339910984039307,5.636404037475586
4979,DAW00778.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.152846097946167,5.6367292404174805
2970,DAV73716.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15096843242645264,5.636739730834961
291,DAV35440.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.14727753400802612,5.638906478881836
1456,DAV51230.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15044021606445312,5.640188217163086
738,DAV39589.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.14779281616210938,5.640287399291992
2921,DAV73667.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15069329738616943,5.64061975479126
1298,DAV49607.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.14771783351898193,5.6412882804870605
60,DAV29281.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15329277515411377,5.641464710235596
4541,DAV95040.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15629583597183228,5.641759395599365
3838,DAV83443.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15414756536483765,5.6420087814331055
4894,DAV99724.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.16228830814361572,5.642374515533447
2991,DAV73737.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.14991354942321777,5.64315938949585
3559,DAV79666.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15992802381515503,5.643332481384277
3997,DAV84928.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15491801500320435,5.6434102058410645
2701,DAV73447.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.17353004217147827,5.644265651702881
1178,DAV45242.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15691155195236206,5.645424842834473
2841,DAV73587.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.1465393304824829,5.646249771118164
1305,DAV49614.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.1508859395980835,5.64713716506958
3989,DAV84920.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.14905107021331787,5.647233009338379
2006,DAV64847.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15502768754959106,5.64743185043335
3550,DAV79657.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.1526050567626953,5.647582054138184
2920,DAV73666.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.14818251132965088,5.647795677185059
2153,DAV66358.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15505433082580566,5.648353099822998
4035,DAV85274.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.1652722954750061,5.649100303649902
276,DAV35425.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15716904401779175,5.649492263793945
1684,DAV56470.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.16675728559494019,5.649654865264893
1007,DAV41827.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.14948445558547974,5.649782180786133
4509,DAV94322.1 ,"MAG TPA: NS2 peptide, GBVB, VIRAL PROTEIN [Bacteriophage sp.]",0.15563398599624634,5.650449275970459
1371,DAV51054.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15023177862167358,5.651218891143799
2607,DAV73353.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.1743728518486023,5.651249408721924
4108,DAV87441.1 ,MAG TPA: protein of unknown function (DUF5091) [Bacteriophage sp.],0.15633660554885864,5.652215957641602
3840,DAV83445.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.16641271114349365,5.652703285217285
4358,DAV92893.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.14701473712921143,5.652703762054443
2980,DAV73726.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15359163284301758,5.653079986572266
4977,DAW00776.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15580445528030396,5.653745651245117
1274,DAV49583.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15246737003326416,5.653954982757568
2766,DAV73512.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15783768892288208,5.654229640960693
366,DAV35576.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15554428100585938,5.655536651611328
623,DAV37769.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.1633375883102417,5.65559196472168
2998,DAV73744.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15313255786895752,5.656223297119141
4645,DAV97274.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15348470211029053,5.656351089477539
1265,DAV49574.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15215140581130981,5.656902313232422
4405,DAV93007.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15132224559783936,5.657110214233398
3886,DAV84007.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.1944565773010254,5.657251834869385
1898,DAV64167.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.155376136302948,5.657429218292236
2673,DAV73419.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.1678416132926941,5.65770959854126
3607,DAV80544.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15915632247924805,5.657999515533447
1359,DAV51042.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.1547510027885437,5.658092021942139
1360,DAV51043.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.16115278005599976,5.659149646759033
1781,DAV58991.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.1535353660583496,5.659749507904053
2004,DAV64845.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15569573640823364,5.660571098327637
2812,DAV73558.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15347349643707275,5.6607255935668945
63,DAV29284.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.16696906089782715,5.661074638366699
3299,DAV74135.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.1570197343826294,5.661086559295654
4356,DAV92891.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.1894795298576355,5.661454200744629
3500,DAV77980.1 ,"MAG TPA: hypothetical protein, partial [Bacteriophage sp.]",0.1492425799369812,5.661852836608887
189,DAV34932.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15145909786224365,5.662302017211914
4368,DAV92903.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.1529586911201477,5.663099765777588
1336,DAV49645.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15467488765716553,5.663290023803711
2762,DAV73508.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.16158312559127808,5.663659572601318
2363,DAV69454.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15669232606887817,5.664003849029541
4106,DAV87439.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.17987728118896484,5.664464473724365
261,DAV35410.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15343278646469116,5.665571212768555
2700,DAV73446.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.1588878631591797,5.665848255157471
2915,DAV73661.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.14821213483810425,5.66608190536499
4978,DAW00777.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15627312660217285,5.667229652404785
2237,DAV68583.1 ,"MAG TPA: hypothetical protein, partial [Bacteriophage sp.]",0.1580532193183899,5.667941093444824
2117,DAV66322.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.16420495510101318,5.668300628662109
2456,DAV71189.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.16030198335647583,5.668552875518799
2416,DAV71149.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.16030198335647583,5.668552875518799
259,DAV35408.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15780973434448242,5.669108867645264
3729,DAV82279.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15576034784317017,5.669351100921631
2620,DAV73366.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.1705796718597412,5.669929504394531
2906,DAV73652.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.14966744184494019,5.670503616333008
3132,DAV73940.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15423095226287842,5.671957015991211
2487,DAV71220.1 ,MAG TPA: Thioredoxin-like domain [Bacteriophage sp.],0.1575307846069336,5.672183513641357
2469,DAV71202.1 ,MAG TPA: Thioredoxin-like domain [Bacteriophage sp.],0.1575307846069336,5.672183513641357
819,DAV39902.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15935885906219482,5.672293186187744
37,DAV29258.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.1517491340637207,5.672677040100098
273,DAV35422.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15652889013290405,5.674165725708008
3273,DAV74081.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.16530901193618774,5.674653053283691
2930,DAV73676.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15153175592422485,5.674674034118652
3470,DAV77950.1 ,MAG TPA: DNA polymerase family B [Bacteriophage sp.],0.15415775775909424,5.675525665283203
135,DAV33605.1 ,MAG TPA: DNA polymerase family B [Bacteriophage sp.],0.15415775775909424,5.675525665283203
1230,DAV45834.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15556025505065918,5.676084518432617
630,DAV37776.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15604978799819946,5.676316738128662
339,DAV35549.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.17320722341537476,5.676487922668457
3229,DAV74037.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.1561247706413269,5.676788330078125
3677,DAV80961.1 ,"MAG TPA: hypothetical protein, partial [Bacteriophage sp.]",0.15312635898590088,5.676974296569824
3277,DAV74085.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.16554242372512817,5.677045822143555
4360,DAV92895.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.1577233076095581,5.6771392822265625
526,DAV37477.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15673935413360596,5.677474498748779
3082,DAV73890.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15546810626983643,5.678127288818359
4256,DAV91378.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.1612147092819214,5.678687572479248
700,DAV39099.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15187466144561768,5.679185390472412
3516,DAV79623.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.1547868847846985,5.679236888885498
3910,DAV84331.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15672218799591064,5.679774284362793
529,DAV37480.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15806764364242554,5.679955005645752
2593,DAV73339.1 ,MAG TPA: PqqA family [Bacteriophage sp.],0.15488481521606445,5.680553913116455
2610,DAV73356.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.16339391469955444,5.680601596832275
4399,DAV93001.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15384572744369507,5.6824846267700195
4647,DAV97276.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15549594163894653,5.683317184448242
588,DAV37734.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.1585339903831482,5.683614730834961
1467,DAV51716.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15441256761550903,5.683901309967041
1798,DAV59008.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15547728538513184,5.684875011444092
4939,DAW00738.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15467512607574463,5.685024738311768
3555,DAV79662.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15545934438705444,5.685539722442627
64,DAV29285.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15100103616714478,5.689137935638428
2996,DAV73742.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.1561545729637146,5.68939733505249
292,DAV35441.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.19793355464935303,5.690229415893555
3789,DAV83394.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15613675117492676,5.690378189086914
2805,DAV73551.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.1588861346244812,5.690448760986328
4418,DAV93020.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.16120195388793945,5.691447734832764
1794,DAV59004.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15172940492630005,5.691879749298096
3249,DAV74057.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.16607379913330078,5.691897869110107
2652,DAV73398.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.16360747814178467,5.692159175872803
2488,DAV71221.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.1554274559020996,5.692392826080322
2468,DAV71201.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.1554274559020996,5.692392826080322
1325,DAV49634.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.16167116165161133,5.692445755004883
4944,DAW00743.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.1559712290763855,5.69260311126709
2690,DAV73436.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.1584254503250122,5.692720413208008
625,DAV37771.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15978282690048218,5.6927809715271
2698,DAV73444.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15953755378723145,5.692785739898682
2597,DAV73343.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.15537118911743164,5.693061351776123
